nodeID,workerID,start_time,stop_time,task,return_code,file_path
h36n13,Worker-5968cd29-9869-4f02-8b27-fe8586d59611,1673626298.3766184,1673626314.7495677,preprocessing,0,Sphmag13G013400.1
h36n13,Worker-5513d8d4-5d15-4bdd-8e51-a4d707aed9a6,1673626300.3874462,1673626314.8457909,preprocessing,0,Sphmag02G131000.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626321.351816,1673626324.845947,processing,0,Sphmag09G068400.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626320.1344311,1673626325.150245,processing,0,Sphmag19G047500.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626319.873985,1673626325.292901,processing,0,Sphmag01G017500.1
h36n13,Worker-5b16bb8c-f27f-4339-a5e6-bd0e6749dc0a,1673626300.9351923,1673626315.637879,preprocessing,0,Sphmag01G161700.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626322.1768265,1673626325.7455907,processing,0,Sphmag20G011500.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626322.6455572,1673626326.1372795,processing,0,Sphmag10G086900.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626322.6279979,1673626326.8734672,processing,0,Sphmag08G108400.1
h36n13,Worker-2395a461-7c7d-41cc-a96d-c3534013c08a,1673626304.2666533,1673626317.338619,preprocessing,0,Sphmag04G038500.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626317.2785103,1673626327.3021166,processing,0,Sphmag11G103800.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626324.4553967,1673626327.9185383,processing,0,Sphmag02G173300.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626322.9416618,1673626328.0453596,processing,0,Sphmag11G075100.1
h36n12,Worker-94224e31-1055-4a1d-94e7-339de42a72f5,1673626309.3236508,1673626318.145795,preprocessing,0,Sphmag11G038100.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626324.6638389,1673626328.2349188,processing,0,Sphmag04G053700.1
h36n13,Worker-3739cfad-ace5-416c-a032-79ffb3f38b5f,1673626304.828473,1673626318.6558218,preprocessing,0,Sphmag04G044800.1
h36n12,Worker-7a822f8a-036a-4995-a619-bfb377779e2e,1673626310.8382676,1673626318.8292882,preprocessing,0,Sphmag15G090500.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626326.2092628,1673626329.759616,processing,0,Sphmag15G042800.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626324.392204,1673626329.8639922,processing,0,Sphmag06G039300.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626324.9218042,1673626329.9108932,processing,0,Sphmag11G070000.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626322.8288271,1673626330.1157284,processing,0,Sphmag17G042100.1
h36n12,Worker-f40d3781-71ee-40b8-a112-c6bc57fa3bff,1673626313.7355328,1673626320.6028452,preprocessing,0,Sphmag05G106900.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626325.3843162,1673626330.7933452,processing,0,Sphmag09G053900.1
h36n13,Worker-bded9027-d692-4e62-86ac-b58d95c9d5b7,1673626313.6811981,1673626320.9309828,preprocessing,0,Sphmag19G000200.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626327.5807896,1673626331.0537794,processing,0,Sphmag19G096100.1
h36n12,Worker-25a5d660-2734-43fe-a30c-c24a3f48c7f5,1673626312.9102752,1673626321.1537797,preprocessing,0,Sphmag04G018200.1
h36n13,Worker-13ce5b4f-b334-4a3f-ac04-292125d9034c,1673626313.3178773,1673626321.6184757,preprocessing,0,Sphmag09G089100.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626328.1212142,1673626331.5829494,processing,0,Sphmag02G063900.1
h36n12,Worker-22f157f9-5af6-4ba5-814f-bf094a713233,1673626313.3519857,1673626321.649345,preprocessing,0,Sphmag06G125800.1
h36n12,Worker-8880ecf0-027e-48db-93d8-a78e4aeb8a58,1673626312.9928024,1673626321.755087,preprocessing,0,Sphmag15G014900.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626328.3050077,1673626332.061712,processing,0,Sphmag02G041300.1
h36n12,Worker-2009e77a-bfb0-46d2-a6da-aa13666eca6f,1673626313.2102935,1673626322.1935203,preprocessing,0,Sphmag12G098300.1
h36n13,Worker-a4e32748-6f7c-4565-988b-57b3c19ab229,1673626315.2325737,1673626322.4463294,preprocessing,0,Sphmag07G060500.1
h36n12,Worker-af5f284c-b39e-4348-b45d-93b21884cc39,1673626311.5950875,1673626322.491273,preprocessing,0,Sphmag07G115400.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626328.0152602,1673626332.4551795,processing,0,Sphmag08G123500.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626325.2242796,1673626332.73253,processing,0,Sphmag07G114600.1
h36n13,Worker-c225c59a-b61b-467f-a0f7-79b85d1e64e9,1673626313.6870527,1673626322.9287827,preprocessing,0,Sphmag04G035600.1
h36n12,Worker-dc895be1-f4b3-4b8e-8c5b-dccc2bf297cc,1673626315.9737089,1673626323.0949507,preprocessing,0,Sphmag08G104500.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626325.85097,1673626333.0721865,processing,0,Sphmag06G128300.1
h36n12,Worker-0fc57a02-2983-4ac6-8e6d-3d5266abe976,1673626312.8482769,1673626323.133094,preprocessing,0,Sphmag03G016100.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626329.9795065,1673626333.394111,processing,0,Sphmag11G081300.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626329.8296084,1673626333.4407175,processing,0,Sphmag04G038500.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626330.1865833,1673626333.5657816,processing,0,Sphmag12G046400.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626326.9629157,1673626334.103119,processing,0,Sphmag04G048600.1
h36n13,Worker-7c6bc4a7-ed69-44e8-94e1-4706eaaed715,1673626314.5553665,1673626324.1570935,preprocessing,0,Sphmag06G003700.1
h36n12,Worker-a70a4468-1696-4ebc-ac8f-59a0f7743f67,1673626314.7271256,1673626324.243651,preprocessing,0,Sphmag18G085800.1
h36n13,Worker-14da6346-a2c8-45bc-998a-14374b97e1c6,1673626316.2668746,1673626324.2611952,preprocessing,0,Sphmag09G025200.1
h36n13,Worker-d36f69b9-0783-4051-971c-ff2da02b9634,1673626317.1053429,1673626324.420009,preprocessing,0,Sphmag18G043900.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626331.1232347,1673626334.4818745,processing,0,Sphmag16G017100.1
h36n12,Worker-690fc01a-e788-4637-a3a7-93286aaa1e62,1673626317.5571415,1673626324.6425564,preprocessing,0,Sphmag07G109600.1
h36n12,Worker-f33bfee1-330d-402a-b789-73225ec36602,1673626312.4685872,1673626324.8351932,preprocessing,0,Sphmag09G093200.1
h36n13,Worker-65eb44b8-30a6-457a-8c7e-63e02b218d6b,1673626317.1134412,1673626325.266534,preprocessing,0,Sphmag12G028000.1
h36n12,Worker-cd625b0b-c7e9-4771-9d26-f340312adcb9,1673626317.9350367,1673626325.3102543,preprocessing,0,Sphmag19G009200.1
h36n12,Worker-b1f47481-458f-43bc-9bf7-7853afe884de,1673626318.4387672,1673626325.6479495,preprocessing,0,Sphmag08G059300.1
h36n13,Worker-90c2eea4-e167-409d-bfa7-8e616c8021c0,1673626314.060009,1673626325.6941338,preprocessing,0,Sphmag01G106500.1
h36n13,Worker-7368a34a-eeb3-476e-9b6f-463ed84bd30d,1673626318.4258485,1673626325.694476,preprocessing,0,Sphmag03G066600.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626332.1320076,1673626335.6384325,processing,0,Sphmag04G044800.1
h36n12,Worker-e3390aa7-ea82-4de1-9ad3-7da516f59106,1673626315.6030746,1673626325.9611976,preprocessing,0,Sphmag03G134300.1
h36n12,Worker-499e4ccc-f916-4e15-b068-723fc71faca3,1673626315.216052,1673626325.9693284,preprocessing,0,Sphmag05G049700.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626330.865137,1673626335.9468486,processing,0,Sphmag07G039600.1
h36n12,Worker-7c747fed-fb35-4e84-944e-4543c650cef5,1673626317.5956264,1673626326.0147407,preprocessing,0,Sphmag11G004000.1
h36n13,Worker-2c3545f4-ca6b-4578-8da4-2853cec6e80f,1673626319.5085511,1673626326.0410275,preprocessing,0,Sphmag17G106200.1
h36n12,Worker-5a2f219b-6d3e-45cf-ba4e-d42ac4aa5f8a,1673626317.3379571,1673626326.183557,preprocessing,0,Sphmag16G052000.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626332.8015187,1673626336.242747,processing,0,Sphmag01G161700.1
h36n13,Worker-8b3a33c1-6815-4195-9e3d-2845a6a8811c,1673626317.577329,1673626326.6467116,preprocessing,0,Sphmag19G043100.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626333.462702,1673626336.9514744,processing,0,Sphmag16G097600.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626333.521276,1673626337.0081444,processing,0,Sphmag19G055400.1
h36n12,Worker-5e31c79d-c153-4b17-8a60-7a8be840ca48,1673626320.8928263,1673626327.2617342,preprocessing,0,Sphmag12G060700.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626331.6540973,1673626337.2088797,processing,0,Sphmag10G061100.1
h36n12,Worker-8d161639-d8af-4ca0-a125-ccd3595c3d34,1673626318.6331537,1673626327.408134,preprocessing,0,Sphmag04G046000.1
h36n13,Worker-9db26d36-6fe3-47c5-8a09-a4310e0eda3d,1673626316.5241148,1673626327.490011,preprocessing,0,Sphmag03G068800.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626334.105065,1673626337.655897,processing,0,Sphmag07G069900.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626332.522089,1673626337.6794717,processing,0,Sphmag15G092600.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626334.5509086,1673626337.861122,processing,0,Sphmag01G164600.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626333.1419294,1673626337.9924536,processing,0,Sphmag17G055900.1
h36n13,Worker-806b55f5-06e1-425a-8ed0-3fead0926045,1673626321.8614228,1673626328.1434941,preprocessing,0,Sphmag01G067700.1
h36n13,Worker-c7fcf421-c040-45f9-a1cf-5e20758ac21e,1673626322.4464557,1673626328.1727183,preprocessing,0,Sphmag16G091500.1
h36n12,Worker-3dae3197-7a2f-4faf-bed0-3a40a6131b11,1673626317.8487442,1673626328.565075,preprocessing,0,Sphmag04G011200.1
h36n13,Worker-37a6c7e3-5859-4faf-87cf-3ac9709dd9cf,1673626315.4011135,1673626328.5797546,preprocessing,0,Sphmag13G075800.1
h36n12,Worker-a7db87ea-e7a7-4647-8e4c-b716d5389516,1673626320.537997,1673626328.8299093,preprocessing,0,Sphmag03G029600.1
h36n12,Worker-d9eda4bf-0aa1-4ae7-8f94-bfcca44039b9,1673626313.9534647,1673626328.8626363,preprocessing,0,Sphmag19G034000.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626329.931699,1673626338.8653424,processing,0,Sphmag02G040600.1
h36n12,Worker-ed3f74b9-1ebf-4bd4-a2dc-7af9f72bfec1,1673626317.2498574,1673626329.3250175,preprocessing,0,Sphmag13G039800.1
h36n13,Worker-6e6dd7a9-18bf-4fa5-b0a5-8fe8c0f907c0,1673626317.9914787,1673626329.6204464,preprocessing,0,Sphmag06G102100.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626336.015365,1673626339.8571343,processing,0,Sphmag05G141200.1
h36n13,Worker-05d9a649-2b99-4c4f-80e7-590e8f405ad1,1673626322.750466,1673626329.931065,preprocessing,0,Sphmag05G116600.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626336.327043,1673626339.9097092,processing,0,Sphmag09G059700.1
h36n12,Worker-02860a1f-0848-499a-8323-2c5db35a7dfa,1673626317.142073,1673626330.0285199,preprocessing,0,Sphmag15G037100.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626333.6444666,1673626340.200172,processing,0,Sphmag18G085700.1
h36n13,Worker-4832df1e-6c37-4233-861e-4e3a445e4fba,1673626322.377329,1673626330.327793,preprocessing,0,Sphmag03G050300.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626337.0370438,1673626340.3804066,processing,0,Sphmag16G080600.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626337.0760567,1673626340.4207544,processing,0,Sphmag18G062000.1
h36n13,Worker-5c951174-ed38-4a3f-8f43-882677bb851e,1673626321.6708632,1673626330.9185958,preprocessing,0,Sphmag11G063000.1
h36n12,Worker-b11df8e0-9be6-4b23-9fc7-b944abcb2b77,1673626322.108679,1673626330.934053,preprocessing,0,Sphmag01G014800.1
h36n12,Worker-029a6a7e-9da1-45b5-bdf6-e8523ef3f8f1,1673626322.8801315,1673626331.0059001,preprocessing,0,Sphmag07G060200.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626337.7385406,1673626341.0739923,processing,0,Sphmag01G159200.1
h36n13,Worker-c9622fe9-265f-4f47-80b3-13aae12cb603,1673626323.0897055,1673626331.3204293,preprocessing,0,Sphmag05G008000.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626337.3437426,1673626341.9143226,processing,0,Sphmag11G010300.1
h36n13,Worker-0dc23e0a-fc3b-4e99-b5cd-4983c5a78043,1673626324.183699,1673626332.0188751,preprocessing,0,Sphmag15G030400.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626338.0759447,1673626342.216373,processing,0,Sphmag01G083600.1
h36n13,Worker-5b16bb8c-f27f-4339-a5e6-bd0e6749dc0a,1673626325.650053,1673626332.3503952,preprocessing,0,Sphmag14G027500.1
h36n12,Worker-bd77031a-0063-413b-b530-469ae2fe359e,1673626323.3104086,1673626332.3654118,preprocessing,0,Sphmag03G084100.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626337.9303653,1673626342.4876,processing,0,Sphmag13G013400.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626337.765844,1673626342.7689197,processing,0,Sphmag15G085700.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626335.7188828,1673626342.9892068,processing,0,Sphmag15G089300.1
h36n12,Worker-94224e31-1055-4a1d-94e7-339de42a72f5,1673626328.15778,1673626333.4305449,preprocessing,0,Sphmag05G037300.1
h36n13,Worker-28bb8b40-ecb2-48bd-badb-2f4e4144d682,1673626323.7817178,1673626333.660889,preprocessing,0,Sphmag16G097300.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626338.9605732,1673626343.6874855,processing,0,Sphmag09G096000.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626340.2702978,1673626343.746111,processing,0,Sphmag02G135700.1
h36n13,Worker-5968cd29-9869-4f02-8b27-fe8586d59611,1673626324.7621853,1673626333.9508367,preprocessing,0,Sphmag08G130700.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626340.4832382,1673626343.9065926,processing,0,Sphmag07G060500.1
h36n13,Worker-96662329-4541-448d-8b33-753ca0111f1d,1673626321.2111192,1673626334.1763535,preprocessing,0,Sphmag08G123200.1
h36n13,Worker-4a9c0ae8-3951-4952-84c5-f2b7fdd04ac8,1673626321.529612,1673626334.2329547,preprocessing,0,Sphmag13G040500.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626341.146505,1673626344.796658,processing,0,Sphmag02G131000.1
h36n13,Worker-f12de370-7c82-4d7c-b6e9-1329a0add584,1673626324.153892,1673626335.1763384,preprocessing,0,Sphmag13G040100.1
h36n12,Worker-083618c2-eb4f-48eb-b6f1-c0d9064305ea,1673626323.4443705,1673626335.2138107,preprocessing,0,Sphmag01G089600.1
h36n12,Worker-583a6c3c-b41c-4ab2-91b2-933b9fbeb88f,1673626322.9017794,1673626335.3354611,preprocessing,0,Sphmag14G078600.1
h36n13,Worker-5513d8d4-5d15-4bdd-8e51-a4d707aed9a6,1673626324.858738,1673626335.4249141,preprocessing,0,Sphmag15G013700.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626340.4873197,1673626345.6359313,processing,0,Sphmag05G027200.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626342.839119,1673626346.2010446,processing,0,Sphmag17G077400.1
h36n12,Worker-7a822f8a-036a-4995-a619-bfb377779e2e,1673626328.8420806,1673626336.304302,preprocessing,0,Sphmag15G093100.1
h36n13,Worker-3739cfad-ace5-416c-a032-79ffb3f38b5f,1673626328.6692398,1673626336.3383794,preprocessing,0,Sphmag13G012000.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626339.92662,1673626346.2904506,processing,0,Sphmag13G007400.1
h36n12,Worker-ae222e26-8023-46b3-b32e-b7d73b80c4be,1673626320.9731393,1673626336.5962787,preprocessing,0,Sphmag02G098300.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626342.3099198,1673626346.621692,processing,0,Sphmag19G020200.1
h36n13,Worker-2395a461-7c7d-41cc-a96d-c3534013c08a,1673626327.3517058,1673626336.7235928,preprocessing,0,Sphmag14G005000.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626343.7788923,1673626346.6804066,processing,0,Sphmag05G105100.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626339.9936104,1673626347.111573,processing,0,Sphmag13G039800.1
h36n12,Worker-f40d3781-71ee-40b8-a112-c6bc57fa3bff,1673626330.615169,1673626337.2976544,preprocessing,0,Sphmag03G103800.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626341.9878037,1673626347.7282166,processing,0,Sphmag07G089900.1
h36n13,Worker-14589dfc-7e89-4a53-8923-8398e3691ced,1673626323.0231473,1673626337.8642268,preprocessing,0,Sphmag07G019400.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626342.5577257,1673626347.9291682,processing,0,Sphmag16G052000.1
h36n13,Worker-13ce5b4f-b334-4a3f-ac04-292125d9034c,1673626331.6305046,1673626338.045394,preprocessing,0,Sphmag03G037800.1
h36n13,Worker-bded9027-d692-4e62-86ac-b58d95c9d5b7,1673626330.9429934,1673626338.8313637,preprocessing,0,Sphmag08G030000.1
h36n12,Worker-22f157f9-5af6-4ba5-814f-bf094a713233,1673626331.6621077,1673626339.0109496,preprocessing,0,Sphmag17G070000.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626345.705846,1673626348.948911,processing,0,Sphmag12G060700.1
h36n12,Worker-8880ecf0-027e-48db-93d8-a78e4aeb8a58,1673626331.7664852,1673626339.236562,preprocessing,0,Sphmag02G181200.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626343.9743729,1673626349.22751,processing,0,Sphmag03G016100.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626346.3601997,1673626349.7058554,processing,0,Sphmag05G116600.1
h36n13,Worker-7c6bc4a7-ed69-44e8-94e1-4706eaaed715,1673626334.1704063,1673626339.9506319,preprocessing,0,Sphmag09G035700.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626346.6967957,1673626349.973763,processing,0,Sphmag14G027500.1
h36n12,Worker-25a5d660-2734-43fe-a30c-c24a3f48c7f5,1673626331.1660845,1673626340.0904586,preprocessing,0,Sphmag11G115800.1
h36n13,Worker-8539bd1e-1b85-4929-809f-6c14462511ad,1673626346.7555032,1673626350.2925239,processing,0,Sphmag13G040500.1
h36n13,Worker-a4e32748-6f7c-4565-988b-57b3c19ab229,1673626332.4587116,1673626340.4897428,preprocessing,0,Sphmag19G070700.1
h36n12,Worker-a70a4468-1696-4ebc-ac8f-59a0f7743f67,1673626334.256212,1673626340.6391644,preprocessing,0,Sphmag04G090800.1
h36n12,Worker-0fc57a02-2983-4ac6-8e6d-3d5266abe976,1673626333.14551,1673626340.678039,preprocessing,0,Sphmag06G142700.1
h36n13,Worker-7de4180b-5416-47a5-b5e4-e3def4851f7d,1673626347.2028704,1673626350.6391833,processing,0,Sphmag01G089600.1
h36n12,Worker-af5f284c-b39e-4348-b45d-93b21884cc39,1673626332.5038188,1673626341.2113209,preprocessing,0,Sphmag16G024700.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626343.846077,1673626351.1888537,processing,0,Sphmag09G025200.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626347.8176882,1673626351.2544,processing,0,Sphmag03G084100.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626344.8660502,1673626351.3563192,processing,0,Sphmag12G069500.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626348.000362,1673626351.3651497,processing,0,Sphmag11G063000.1
h36n12,Worker-8729f565-2d94-4f65-87b4-58b63508d478,1673626343.0578887,1673626351.426861,processing,0,Sphmag10G077300.1
h36n13,Worker-14da6346-a2c8-45bc-998a-14374b97e1c6,1673626334.273495,1673626341.509773,preprocessing,0,Sphmag08G113100.1
h36n13,Worker-90c2eea4-e167-409d-bfa7-8e616c8021c0,1673626335.6988246,1673626342.2059925,preprocessing,0,Sphmag15G094800.1
h36n12,Worker-2009e77a-bfb0-46d2-a6da-aa13666eca6f,1673626332.206311,1673626342.4619377,preprocessing,0,Sphmag02G132500.1
h36n13,Worker-c225c59a-b61b-467f-a0f7-79b85d1e64e9,1673626332.9413834,1673626342.4902668,preprocessing,0,Sphmag18G076900.1
h36n12,Worker-690fc01a-e788-4637-a3a7-93286aaa1e62,1673626334.6550286,1673626342.5066998,preprocessing,0,Sphmag02G147300.1
h36n12,Worker-082d0ce8-3089-4383-9603-db746856afef,1673626349.0276248,1673626353.0419257,processing,0,Sphmag06G003700.1
h36n13,Worker-875e8c83-71d9-4f40-821b-7dabdcee0c25,1673626349.7768345,1673626353.1897418,processing,0,Sphmag02G098300.1
h36n13,Worker-2c3545f4-ca6b-4578-8da4-2853cec6e80f,1673626336.0533183,1673626343.4346793,preprocessing,0,Sphmag01G153400.1
h36n12,Worker-7c747fed-fb35-4e84-944e-4543c650cef5,1673626336.0270233,1673626343.573882,preprocessing,0,Sphmag07G088100.1
h36n12,Worker-b1f47481-458f-43bc-9bf7-7853afe884de,1673626335.6603246,1673626343.8429468,preprocessing,0,Sphmag04G053800.1
h36n13,Worker-61f0bb78-eae6-419c-bb30-6ffc27e308d0,1673626349.2969105,1673626353.85016,processing,0,Sphmag08G123200.1
h36n12,Worker-5e31c79d-c153-4b17-8a60-7a8be840ca48,1673626337.2746155,1673626344.6487393,preprocessing,0,Sphmag07G090200.1
h36n13,Worker-25ccc599-e18a-4cf5-a113-5d760801f9fe,1673626351.3314207,1673626354.7673967,processing,0,Sphmag06G125800.1
h36n13,Worker-c7fcf421-c040-45f9-a1cf-5e20758ac21e,1673626338.1851664,1673626344.9619155,preprocessing,0,Sphmag13G112500.1
h36n12,Worker-a7db87ea-e7a7-4647-8e4c-b716d5389516,1673626338.8422782,1673626344.9742494,preprocessing,0,Sphmag07G090500.1
h36n12,Worker-02353b1d-90da-4db6-b355-37f95ccc081c,1673626346.2030115,1673626354.9151845,processing,0,Sphmag05G049700.1
h36n13,Worker-65eb44b8-30a6-457a-8c7e-63e02b218d6b,1673626335.2791867,1673626345.134963,preprocessing,0,Sphmag02G082800.1
h36n12,Worker-240ffd60-9624-4f4e-a3bd-b49e6fb34d85,1673626351.2739196,1673626355.0738325,processing,0,Sphmag15G090500.1
h36n13,Worker-d36f69b9-0783-4051-971c-ff2da02b9634,1673626334.4324732,1673626345.2341874,preprocessing,0,Sphmag04G125700.1
h36n12,Worker-d67a2f4b-8ad7-47d6-910f-778f31051a0d,1673626350.0496218,1673626355.2475479,processing,0,Sphmag16G091500.1
h36n13,Worker-8c194814-95d4-4333-941b-c4b310cc0bb2,1673626351.4362404,1673626355.3243394,processing,0,Sphmag16G097300.1
h36n12,Worker-6da2b57c-d1d2-42e4-95f2-e4a2e13bfea1,1673626351.432766,1673626355.4749253,processing,0,Sphmag05G008000.1
h36n12,Worker-dc895be1-f4b3-4b8e-8c5b-dccc2bf297cc,1673626333.1072633,1673626345.5458436,preprocessing,0,Sphmag02G089200.1
